payment_id,order_id,payment_type,payment_value
PAY08291,ORD08291,UPI,3160
PAY08292,ORD08292,UPI,4671
PAY08293,ORD08293,Card,6730
PAY08294,ORD08294,Card,9167
PAY08295,ORD08295,Wallet,7968
PAY08296,ORD08296,Card,7834
PAY08297,ORD08297,Wallet,6931
PAY08298,ORD08298,Wallet,7214
PAY08299,ORD08299,COD,2731
PAY08300,ORD08300,Wallet,1868
PAY08301,ORD08301,Card,1534
PAY08302,ORD08302,UPI,2886
PAY08303,ORD08303,Wallet,531
PAY08304,ORD08304,Wallet,11236
PAY08305,ORD08305,UPI,7419
PAY08306,ORD08306,Card,11651
PAY08307,ORD08307,Wallet,4443
PAY08308,ORD08308,Card,8060
PAY08309,ORD08309,UPI,10248
PAY08310,ORD08310,Wallet,10424
PAY08311,ORD08311,Card,2558
PAY08312,ORD08312,UPI,9881
PAY08313,ORD08313,UPI,4931
PAY08314,ORD08314,COD,7242
PAY08315,ORD08315,UPI,3006
PAY08316,ORD08316,COD,10011
PAY08317,ORD08317,UPI,2890
PAY08318,ORD08318,Card,2500
PAY08319,ORD08319,Wallet,9889
PAY08320,ORD08320,Wallet,2078
PAY08321,ORD08321,COD,8288
PAY08322,ORD08322,Wallet,11841
PAY08323,ORD08323,COD,6626
PAY08324,ORD08324,COD,972
PAY08325,ORD08325,Card,4410
PAY08326,ORD08326,UPI,7010
PAY08327,ORD08327,Card,9352
PAY08328,ORD08328,Card,11547
PAY08329,ORD08329,Card,10694
PAY08330,ORD08330,Card,2259
PAY08331,ORD08331,Card,4521
PAY08332,ORD08332,Wallet,9538
PAY08333,ORD08333,Wallet,2727
PAY08334,ORD08334,UPI,9390
PAY08335,ORD08335,UPI,1633
PAY08336,ORD08336,COD,10561
PAY08337,ORD08337,COD,6051
PAY08338,ORD08338,UPI,8533
PAY08339,ORD08339,Wallet,9509
PAY08340,ORD08340,UPI,8810
PAY08341,ORD08341,Wallet,10404
PAY08342,ORD08342,COD,4358
PAY08343,ORD08343,Wallet,9657
PAY08344,ORD08344,Card,5049
PAY08345,ORD08345,Wallet,11063
PAY08346,ORD08346,UPI,7623
PAY08347,ORD08347,COD,2675
PAY08348,ORD08348,UPI,4215
PAY08349,ORD08349,Wallet,1132
PAY08350,ORD08350,Wallet,4224
PAY08351,ORD08351,Wallet,8079
PAY08352,ORD08352,Card,2570
PAY08353,ORD08353,Wallet,7855
PAY08354,ORD08354,Wallet,2867
PAY08355,ORD08355,Card,6911
PAY08356,ORD08356,COD,6478
PAY08357,ORD08357,UPI,6310
PAY08358,ORD08358,Wallet,3258
PAY08359,ORD08359,UPI,11129
PAY08360,ORD08360,Wallet,2073
PAY08361,ORD08361,COD,10004
PAY08362,ORD08362,COD,5689
PAY08363,ORD08363,COD,7357
PAY08364,ORD08364,UPI,2313
PAY08365,ORD08365,UPI,11210
PAY08366,ORD08366,UPI,8734
PAY08367,ORD08367,Wallet,2959
PAY08368,ORD08368,UPI,9872
PAY08369,ORD08369,Wallet,6805
PAY08370,ORD08370,Wallet,10353
PAY08371,ORD08371,Wallet,591
PAY08372,ORD08372,Card,1579
PAY08373,ORD08373,COD,1671
PAY08374,ORD08374,Wallet,10742
PAY08375,ORD08375,Card,8223
PAY08376,ORD08376,UPI,9952
PAY08377,ORD08377,UPI,3478
PAY08378,ORD08378,Wallet,6820
PAY08379,ORD08379,Wallet,2906
PAY08380,ORD08380,Wallet,10737
PAY08381,ORD08381,COD,3991
PAY08382,ORD08382,UPI,8594
PAY08383,ORD08383,COD,2395
PAY08384,ORD08384,COD,8572
PAY08385,ORD08385,Wallet,1962
PAY08386,ORD08386,Wallet,9001
PAY08387,ORD08387,Card,2130
PAY08388,ORD08388,Wallet,8040
PAY08389,ORD08389,UPI,6367
PAY08390,ORD08390,Card,7325
PAY08391,ORD08391,UPI,6980
PAY08392,ORD08392,Wallet,4638
PAY08393,ORD08393,UPI,1267
PAY08394,ORD08394,Card,9521
PAY08395,ORD08395,UPI,1187
PAY08396,ORD08396,COD,10724
PAY08397,ORD08397,Wallet,4756
PAY08398,ORD08398,COD,7818
PAY08399,ORD08399,Wallet,11882
PAY08400,ORD08400,COD,1829
PAY08401,ORD08401,Wallet,8560
PAY08402,ORD08402,COD,9354
PAY08403,ORD08403,UPI,11300
PAY08404,ORD08404,Wallet,7590
PAY08405,ORD08405,UPI,3028
PAY08406,ORD08406,Card,4562
PAY08407,ORD08407,UPI,6151
PAY08408,ORD08408,Card,1780
PAY08409,ORD08409,COD,9718
PAY08410,ORD08410,Wallet,10887
PAY08411,ORD08411,Card,3015
PAY08412,ORD08412,Card,686
PAY08413,ORD08413,COD,10974
PAY08414,ORD08414,COD,7889
PAY08415,ORD08415,Wallet,8921
PAY08416,ORD08416,Card,1675
PAY08417,ORD08417,Card,6635
PAY08418,ORD08418,COD,1071
PAY08419,ORD08419,Card,6834
PAY08420,ORD08420,Wallet,9653
PAY08421,ORD08421,UPI,11258
PAY08422,ORD08422,UPI,7931
PAY08423,ORD08423,Wallet,11338
PAY08424,ORD08424,COD,3899
PAY08425,ORD08425,COD,9101
PAY08426,ORD08426,Wallet,3585
PAY08427,ORD08427,UPI,6977
PAY08428,ORD08428,COD,9882
PAY08429,ORD08429,Card,4649
PAY08430,ORD08430,UPI,10460
PAY08431,ORD08431,COD,7226
PAY08432,ORD08432,Wallet,3009
PAY08433,ORD08433,Card,4421
PAY08434,ORD08434,UPI,3336
PAY08435,ORD08435,Card,3583
PAY08436,ORD08436,Wallet,7155
PAY08437,ORD08437,Card,1429
PAY08438,ORD08438,COD,6357
PAY08439,ORD08439,Wallet,10290
PAY08440,ORD08440,COD,10223
PAY08441,ORD08441,UPI,6935
PAY08442,ORD08442,Card,8833
PAY08443,ORD08443,UPI,7094
PAY08444,ORD08444,UPI,7804
PAY08445,ORD08445,Card,3855
PAY08446,ORD08446,UPI,2416
PAY08447,ORD08447,Card,4185
PAY08448,ORD08448,Card,5469
PAY08449,ORD08449,Card,4148
PAY08450,ORD08450,COD,9555
PAY08451,ORD08451,Card,1627
PAY08452,ORD08452,Card,8822
PAY08453,ORD08453,Card,11431
PAY08454,ORD08454,Card,11728
PAY08455,ORD08455,Card,701
PAY08456,ORD08456,Wallet,4786
PAY08457,ORD08457,UPI,8948
PAY08458,ORD08458,Card,5403
PAY08459,ORD08459,Wallet,8469
PAY08460,ORD08460,Wallet,4697
PAY08461,ORD08461,COD,9317
PAY08462,ORD08462,COD,9566
PAY08463,ORD08463,Card,10411
PAY08464,ORD08464,Card,9888
PAY08465,ORD08465,Card,6888
PAY08466,ORD08466,COD,2474
PAY08467,ORD08467,Card,4779
PAY08468,ORD08468,UPI,5572
PAY08469,ORD08469,Wallet,4992
PAY08470,ORD08470,Card,3992
PAY08471,ORD08471,Wallet,11745
PAY08472,ORD08472,Card,2917
PAY08473,ORD08473,Card,9227
PAY08474,ORD08474,Card,7285
PAY08475,ORD08475,COD,1506
PAY08476,ORD08476,UPI,3699
PAY08477,ORD08477,COD,9853
PAY08478,ORD08478,UPI,4634
PAY08479,ORD08479,Card,6709
PAY08480,ORD08480,UPI,5885
PAY08481,ORD08481,UPI,6512
PAY08482,ORD08482,COD,3215
PAY08483,ORD08483,Wallet,1878
PAY08484,ORD08484,COD,8717
PAY08485,ORD08485,Wallet,4730
PAY08486,ORD08486,COD,11279
PAY08487,ORD08487,Card,1733
PAY08488,ORD08488,Wallet,7399
PAY08489,ORD08489,Card,6198
PAY08490,ORD08490,COD,11699
PAY08491,ORD08491,UPI,7537
PAY08492,ORD08492,Wallet,7375
PAY08493,ORD08493,Card,3348
PAY08494,ORD08494,UPI,905
PAY08495,ORD08495,Card,7933
PAY08496,ORD08496,Wallet,6305
PAY08497,ORD08497,Card,1498
PAY08498,ORD08498,UPI,5055
PAY08499,ORD08499,COD,10182
PAY08500,ORD08500,UPI,9601
PAY08501,ORD08501,UPI,6160
PAY08502,ORD08502,Card,9732
PAY08503,ORD08503,Card,11635
PAY08504,ORD08504,UPI,10347
PAY08505,ORD08505,Card,3165
PAY08506,ORD08506,COD,1828
PAY08507,ORD08507,COD,3265
PAY08508,ORD08508,Wallet,4681
PAY08509,ORD08509,Card,2721
PAY08510,ORD08510,Card,2603
PAY08511,ORD08511,Card,6543
PAY08512,ORD08512,Card,7835
PAY08513,ORD08513,UPI,6812
PAY08514,ORD08514,UPI,1336
PAY08515,ORD08515,Wallet,3983
PAY08516,ORD08516,Card,1431
PAY08517,ORD08517,UPI,6449
PAY08518,ORD08518,Wallet,11272
PAY08519,ORD08519,COD,4334
PAY08520,ORD08520,UPI,3463
PAY08521,ORD08521,Card,9158
PAY08522,ORD08522,Wallet,11305
PAY08523,ORD08523,UPI,10115
PAY08524,ORD08524,Card,9969
PAY08525,ORD08525,UPI,1663
PAY08526,ORD08526,UPI,5953
PAY08527,ORD08527,COD,11753
PAY08528,ORD08528,COD,9271
PAY08529,ORD08529,UPI,7596
PAY08530,ORD08530,Card,5642
PAY08531,ORD08531,Card,9821
PAY08532,ORD08532,UPI,8812
PAY08533,ORD08533,COD,11921
PAY08534,ORD08534,COD,3950
PAY08535,ORD08535,Wallet,3100
PAY08536,ORD08536,Card,1317
PAY08537,ORD08537,Card,8357
PAY08538,ORD08538,COD,1101
PAY08539,ORD08539,Card,2900
PAY08540,ORD08540,Wallet,1954
PAY08541,ORD08541,COD,673
PAY08542,ORD08542,COD,11429
PAY08543,ORD08543,COD,7734
PAY08544,ORD08544,COD,6244
PAY08545,ORD08545,Wallet,8678
PAY08546,ORD08546,COD,520
PAY08547,ORD08547,Wallet,9118
PAY08548,ORD08548,Card,3267
PAY08549,ORD08549,UPI,6455
PAY08550,ORD08550,COD,3631
PAY08551,ORD08551,Card,4591
PAY08552,ORD08552,COD,4489
PAY08553,ORD08553,UPI,3378
PAY08554,ORD08554,COD,7649
PAY08555,ORD08555,Card,6855
PAY08556,ORD08556,UPI,8412
PAY08557,ORD08557,Card,6658
PAY08558,ORD08558,Card,2388
PAY08559,ORD08559,UPI,10959
PAY08560,ORD08560,COD,8721
PAY08561,ORD08561,UPI,11252
PAY08562,ORD08562,Wallet,5591
PAY08563,ORD08563,Wallet,11415
PAY08564,ORD08564,Wallet,11282
PAY08565,ORD08565,Wallet,4853
PAY08566,ORD08566,Wallet,11298
PAY08567,ORD08567,Card,11194
PAY08568,ORD08568,Card,7719
PAY08569,ORD08569,COD,5510
PAY08570,ORD08570,COD,9588
PAY08571,ORD08571,Card,2245
PAY08572,ORD08572,COD,2441
PAY08573,ORD08573,Card,6224
PAY08574,ORD08574,UPI,6933
PAY08575,ORD08575,Wallet,7472
PAY08576,ORD08576,Wallet,4250
PAY08577,ORD08577,Wallet,4615
PAY08578,ORD08578,Wallet,1227
PAY08579,ORD08579,Card,3910
PAY08580,ORD08580,UPI,2422
PAY08581,ORD08581,Card,3198
PAY08582,ORD08582,COD,709
PAY08583,ORD08583,Card,1096
PAY08584,ORD08584,UPI,7817
PAY08585,ORD08585,UPI,5231
PAY08586,ORD08586,Card,5344
PAY08587,ORD08587,Wallet,11302
PAY08588,ORD08588,COD,6927
PAY08589,ORD08589,UPI,8003
PAY08590,ORD08590,COD,855
PAY08591,ORD08591,Wallet,5738
PAY08592,ORD08592,COD,6563
PAY08593,ORD08593,Card,4717
PAY08594,ORD08594,Wallet,6828
PAY08595,ORD08595,UPI,2840
PAY08596,ORD08596,COD,965
PAY08597,ORD08597,Card,623
PAY08598,ORD08598,Wallet,9129
PAY08599,ORD08599,Card,1928
PAY08600,ORD08600,Card,3843
PAY08601,ORD08601,Wallet,8273
PAY08602,ORD08602,UPI,9404
PAY08603,ORD08603,Wallet,8336
PAY08604,ORD08604,Wallet,9675
PAY08605,ORD08605,Card,5472
PAY08606,ORD08606,UPI,8839
PAY08607,ORD08607,COD,4689
PAY08608,ORD08608,COD,5018
PAY08609,ORD08609,COD,4857
PAY08610,ORD08610,Card,7632
PAY08611,ORD08611,COD,2318
PAY08612,ORD08612,Card,3436
PAY08613,ORD08613,UPI,9110
PAY08614,ORD08614,Wallet,2448
PAY08615,ORD08615,Wallet,8312
PAY08616,ORD08616,UPI,8924
PAY08617,ORD08617,Card,5527
PAY08618,ORD08618,Card,5496
PAY08619,ORD08619,UPI,1626
PAY08620,ORD08620,UPI,6626
PAY08621,ORD08621,Card,8851
PAY08622,ORD08622,COD,2814
PAY08623,ORD08623,Wallet,9713
PAY08624,ORD08624,UPI,7158
PAY08625,ORD08625,Wallet,6920
PAY08626,ORD08626,COD,8490
PAY08627,ORD08627,COD,9506
PAY08628,ORD08628,Wallet,11702
PAY08629,ORD08629,UPI,9823
PAY08630,ORD08630,Card,9372
PAY08631,ORD08631,UPI,1694
PAY08632,ORD08632,Card,7590
PAY08633,ORD08633,COD,749
PAY08634,ORD08634,UPI,8778
PAY08635,ORD08635,Card,4795
PAY08636,ORD08636,Wallet,1469
PAY08637,ORD08637,Card,3153
PAY08638,ORD08638,Wallet,1637
PAY08639,ORD08639,Wallet,6467
PAY08640,ORD08640,UPI,2704
PAY08641,ORD08641,UPI,10337
PAY08642,ORD08642,UPI,11512
PAY08643,ORD08643,Wallet,5121
PAY08644,ORD08644,Card,4655
PAY08645,ORD08645,Card,2358
PAY08646,ORD08646,UPI,8002
PAY08647,ORD08647,UPI,2226
PAY08648,ORD08648,Wallet,2315
PAY08649,ORD08649,Card,11169
PAY08650,ORD08650,COD,8790
PAY08651,ORD08651,UPI,9881
PAY08652,ORD08652,COD,3144
PAY08653,ORD08653,UPI,1065
PAY08654,ORD08654,UPI,6893
PAY08655,ORD08655,Card,533
PAY08656,ORD08656,Card,3074
PAY08657,ORD08657,COD,3960
PAY08658,ORD08658,UPI,7643
PAY08659,ORD08659,Card,4633
PAY08660,ORD08660,Wallet,4494
PAY08661,ORD08661,COD,2952
PAY08662,ORD08662,UPI,3616
PAY08663,ORD08663,Wallet,9368
PAY08664,ORD08664,UPI,2094
PAY08665,ORD08665,UPI,3085
PAY08666,ORD08666,COD,7416
PAY08667,ORD08667,Wallet,624
PAY08668,ORD08668,COD,2618
PAY08669,ORD08669,UPI,11173
PAY08670,ORD08670,Wallet,2283
PAY08671,ORD08671,Wallet,9263
PAY08672,ORD08672,Wallet,4257
PAY08673,ORD08673,Card,1547
PAY08674,ORD08674,Wallet,5199
PAY08675,ORD08675,UPI,9792
PAY08676,ORD08676,Wallet,5211
PAY08677,ORD08677,COD,9492
PAY08678,ORD08678,UPI,3729
PAY08679,ORD08679,UPI,2183
PAY08680,ORD08680,UPI,1237
PAY08681,ORD08681,Card,1371
PAY08682,ORD08682,COD,9371
PAY08683,ORD08683,UPI,4368
PAY08684,ORD08684,COD,3836
PAY08685,ORD08685,COD,956
PAY08686,ORD08686,Card,11728
PAY08687,ORD08687,COD,1974
PAY08688,ORD08688,COD,3026
PAY08689,ORD08689,Card,4271
PAY08690,ORD08690,Wallet,9949
PAY08691,ORD08691,Card,7599
PAY08692,ORD08692,COD,3053
PAY08693,ORD08693,Card,9844
PAY08694,ORD08694,COD,4865
PAY08695,ORD08695,UPI,10928
PAY08696,ORD08696,UPI,2611
PAY08697,ORD08697,UPI,8830
PAY08698,ORD08698,Wallet,11184
PAY08699,ORD08699,Card,6592
PAY08700,ORD08700,Wallet,5663
PAY08701,ORD08701,COD,9149
PAY08702,ORD08702,Wallet,8031
PAY08703,ORD08703,UPI,8388
PAY08704,ORD08704,Card,8104
PAY08705,ORD08705,UPI,3415
PAY08706,ORD08706,COD,3190
PAY08707,ORD08707,Wallet,1729
PAY08708,ORD08708,COD,6526
PAY08709,ORD08709,COD,2860
PAY08710,ORD08710,Card,6061
PAY08711,ORD08711,COD,8260
PAY08712,ORD08712,Card,5508
PAY08713,ORD08713,Card,1816
PAY08714,ORD08714,Wallet,3049
PAY08715,ORD08715,COD,8314
PAY08716,ORD08716,COD,5163
PAY08717,ORD08717,COD,2182
PAY08718,ORD08718,UPI,11358
PAY08719,ORD08719,UPI,5630
PAY08720,ORD08720,COD,7725
PAY08721,ORD08721,Card,811
PAY08722,ORD08722,Wallet,9483
PAY08723,ORD08723,Card,4893
PAY08724,ORD08724,Card,1245
PAY08725,ORD08725,Wallet,6508
PAY08726,ORD08726,UPI,8965
PAY08727,ORD08727,COD,3656
PAY08728,ORD08728,Card,6622
PAY08729,ORD08729,Wallet,3786
PAY08730,ORD08730,COD,6265
PAY08731,ORD08731,COD,6537
PAY08732,ORD08732,UPI,582
PAY08733,ORD08733,COD,6535
PAY08734,ORD08734,COD,2679
PAY08735,ORD08735,COD,10528
PAY08736,ORD08736,Card,2641
PAY08737,ORD08737,COD,9667
PAY08738,ORD08738,Wallet,3029
PAY08739,ORD08739,UPI,10236
PAY08740,ORD08740,Card,3387
PAY08741,ORD08741,UPI,4248
PAY08742,ORD08742,COD,1411
PAY08743,ORD08743,Wallet,8298
PAY08744,ORD08744,COD,10519
PAY08745,ORD08745,Card,8342
PAY08746,ORD08746,UPI,2654
PAY08747,ORD08747,Card,8614
PAY08748,ORD08748,Card,10730
PAY08749,ORD08749,Wallet,3711
PAY08750,ORD08750,Wallet,4040
PAY08751,ORD08751,Card,2848
PAY08752,ORD08752,UPI,4746
PAY08753,ORD08753,COD,7209
PAY08754,ORD08754,Card,10514
PAY08755,ORD08755,Wallet,5058
PAY08756,ORD08756,Wallet,7955
PAY08757,ORD08757,Card,9655
PAY08758,ORD08758,Card,6857
PAY08759,ORD08759,UPI,8818
PAY08760,ORD08760,COD,8265
PAY08761,ORD08761,COD,8594
PAY08762,ORD08762,Card,8546
PAY08763,ORD08763,Card,6138
PAY08764,ORD08764,Wallet,10364
PAY08765,ORD08765,COD,558
PAY08766,ORD08766,UPI,8689
PAY08767,ORD08767,COD,6241
PAY08768,ORD08768,Wallet,7625
PAY08769,ORD08769,Card,3158
PAY08770,ORD08770,UPI,11987
PAY08771,ORD08771,COD,1659
PAY08772,ORD08772,Wallet,7452
PAY08773,ORD08773,COD,4803
PAY08774,ORD08774,UPI,9347
PAY08775,ORD08775,UPI,5637
PAY08776,ORD08776,UPI,6068
PAY08777,ORD08777,Card,9338
PAY08778,ORD08778,UPI,5023
PAY08779,ORD08779,COD,3094
PAY08780,ORD08780,UPI,11233
PAY08781,ORD08781,Wallet,2112
PAY08782,ORD08782,COD,9799
PAY08783,ORD08783,Wallet,8662
PAY08784,ORD08784,Wallet,9089
PAY08785,ORD08785,UPI,10981
PAY08786,ORD08786,UPI,9513
PAY08787,ORD08787,COD,4138
PAY08788,ORD08788,COD,10383
PAY08789,ORD08789,UPI,8016
PAY08790,ORD08790,COD,7204
PAY08791,ORD08791,Card,11415
PAY08792,ORD08792,COD,2310
PAY08793,ORD08793,COD,3794
PAY08794,ORD08794,Card,10903
PAY08795,ORD08795,COD,2159
PAY08796,ORD08796,Wallet,6355
PAY08797,ORD08797,Card,9812
PAY08798,ORD08798,UPI,9357
PAY08799,ORD08799,COD,4304
PAY08800,ORD08800,Card,5819
PAY08801,ORD08801,UPI,4911
PAY08802,ORD08802,Wallet,5170
PAY08803,ORD08803,COD,794
PAY08804,ORD08804,COD,11435
PAY08805,ORD08805,UPI,8136
PAY08806,ORD08806,COD,4845
PAY08807,ORD08807,UPI,4129
PAY08808,ORD08808,COD,9781
PAY08809,ORD08809,UPI,8975
PAY08810,ORD08810,Wallet,5467
PAY08811,ORD08811,COD,1109
PAY08812,ORD08812,COD,918
PAY08813,ORD08813,Wallet,6029
PAY08814,ORD08814,Wallet,9653
PAY08815,ORD08815,Card,2508
PAY08816,ORD08816,Card,5844
PAY08817,ORD08817,Wallet,11733
PAY08818,ORD08818,COD,6318
PAY08819,ORD08819,Card,6603
PAY08820,ORD08820,Card,8697
PAY08821,ORD08821,Wallet,9728
PAY08822,ORD08822,COD,1865
PAY08823,ORD08823,Card,10959
PAY08824,ORD08824,Wallet,5871
PAY08825,ORD08825,Wallet,11322
PAY08826,ORD08826,Card,3551
PAY08827,ORD08827,UPI,11914
PAY08828,ORD08828,Wallet,7033
PAY08829,ORD08829,Card,11015
PAY08830,ORD08830,Card,9285
PAY08831,ORD08831,COD,9440
PAY08832,ORD08832,UPI,1724
PAY08833,ORD08833,COD,2627
PAY08834,ORD08834,Wallet,10928
PAY08835,ORD08835,Card,11169
PAY08836,ORD08836,UPI,4077
PAY08837,ORD08837,Wallet,1440
PAY08838,ORD08838,Card,3066
PAY08839,ORD08839,Card,2894
PAY08840,ORD08840,Card,11551
PAY08841,ORD08841,Wallet,10189
PAY08842,ORD08842,UPI,7231
PAY08843,ORD08843,COD,11307
PAY08844,ORD08844,UPI,1396
PAY08845,ORD08845,COD,5179
PAY08846,ORD08846,COD,5242
PAY08847,ORD08847,Wallet,3958
PAY08848,ORD08848,Card,670
PAY08849,ORD08849,COD,2498
PAY08850,ORD08850,UPI,1414
PAY08851,ORD08851,Wallet,11355
PAY08852,ORD08852,COD,5778
PAY08853,ORD08853,COD,9275
PAY08854,ORD08854,Card,10652
PAY08855,ORD08855,Wallet,7978
PAY08856,ORD08856,COD,8353
PAY08857,ORD08857,Wallet,5845
PAY08858,ORD08858,UPI,7976
PAY08859,ORD08859,UPI,8932
PAY08860,ORD08860,UPI,11582
PAY08861,ORD08861,UPI,3412
PAY08862,ORD08862,Wallet,6096
PAY08863,ORD08863,UPI,9384
PAY08864,ORD08864,Wallet,4228
PAY08865,ORD08865,Card,3743
PAY08866,ORD08866,Wallet,4957
PAY08867,ORD08867,COD,3068
PAY08868,ORD08868,COD,6257
PAY08869,ORD08869,Wallet,5829
PAY08870,ORD08870,COD,7921
PAY08871,ORD08871,UPI,8420
PAY08872,ORD08872,UPI,10111
PAY08873,ORD08873,UPI,11041
PAY08874,ORD08874,COD,1745
PAY08875,ORD08875,COD,1173
PAY08876,ORD08876,Wallet,7635
PAY08877,ORD08877,UPI,10466
PAY08878,ORD08878,Wallet,6183
PAY08879,ORD08879,COD,8454
PAY08880,ORD08880,Wallet,9613
PAY08881,ORD08881,UPI,11091
PAY08882,ORD08882,Wallet,9445
PAY08883,ORD08883,Card,11705
PAY08884,ORD08884,UPI,1584
PAY08885,ORD08885,Card,3786
PAY08886,ORD08886,Wallet,9886
PAY08887,ORD08887,UPI,8129
PAY08888,ORD08888,Wallet,5348
PAY08889,ORD08889,UPI,1699
PAY08890,ORD08890,Card,3025
PAY08891,ORD08891,Wallet,2375
PAY08892,ORD08892,UPI,2648
PAY08893,ORD08893,Wallet,7425
PAY08894,ORD08894,Wallet,666
PAY08895,ORD08895,COD,4173
PAY08896,ORD08896,Wallet,10540
PAY08897,ORD08897,UPI,11130
PAY08898,ORD08898,Wallet,1545
PAY08899,ORD08899,UPI,2798
PAY08900,ORD08900,Wallet,2011
PAY08901,ORD08901,UPI,9800
PAY08902,ORD08902,UPI,2807
PAY08903,ORD08903,Wallet,5062
PAY08904,ORD08904,UPI,3594
PAY08905,ORD08905,COD,1825
PAY08906,ORD08906,COD,8170
PAY08907,ORD08907,Card,7570
PAY08908,ORD08908,COD,8203
PAY08909,ORD08909,Card,504
PAY08910,ORD08910,COD,9685
PAY08911,ORD08911,Card,10854
PAY08912,ORD08912,Card,5262
PAY08913,ORD08913,Card,6319
PAY08914,ORD08914,COD,2357
PAY08915,ORD08915,UPI,6863
PAY08916,ORD08916,UPI,7869
PAY08917,ORD08917,Card,4313
PAY08918,ORD08918,COD,11820
PAY08919,ORD08919,UPI,9750
PAY08920,ORD08920,UPI,8959
PAY08921,ORD08921,Card,8791
PAY08922,ORD08922,COD,9521
PAY08923,ORD08923,Card,3573
PAY08924,ORD08924,Card,7648
PAY08925,ORD08925,COD,7207
PAY08926,ORD08926,Card,7877
PAY08927,ORD08927,COD,4426
PAY08928,ORD08928,UPI,7022
PAY08929,ORD08929,UPI,3679
PAY08930,ORD08930,COD,11926
PAY08931,ORD08931,UPI,8415
PAY08932,ORD08932,Card,8997
PAY08933,ORD08933,COD,641
PAY08934,ORD08934,Wallet,7811
PAY08935,ORD08935,COD,4396
PAY08936,ORD08936,Card,8438
PAY08937,ORD08937,Wallet,3450
PAY08938,ORD08938,Card,668
PAY08939,ORD08939,Wallet,1395
PAY08940,ORD08940,COD,5522
PAY08941,ORD08941,UPI,5908
PAY08942,ORD08942,UPI,9795
PAY08943,ORD08943,COD,1472
PAY08944,ORD08944,COD,10252
PAY08945,ORD08945,UPI,10327
PAY08946,ORD08946,UPI,10799
PAY08947,ORD08947,Wallet,9128
PAY08948,ORD08948,Card,4661
PAY08949,ORD08949,Wallet,3496
PAY08950,ORD08950,Wallet,5626
PAY08951,ORD08951,Wallet,7172
PAY08952,ORD08952,COD,11785
PAY08953,ORD08953,COD,6004
PAY08954,ORD08954,Card,2018
PAY08955,ORD08955,UPI,9198
PAY08956,ORD08956,Card,2188
PAY08957,ORD08957,UPI,5126
PAY08958,ORD08958,Card,11626
PAY08959,ORD08959,UPI,3370
PAY08960,ORD08960,UPI,9210
PAY08961,ORD08961,COD,8399
PAY08962,ORD08962,UPI,10616
PAY08963,ORD08963,UPI,10187
PAY08964,ORD08964,UPI,7179
PAY08965,ORD08965,UPI,10171
PAY08966,ORD08966,UPI,2715
PAY08967,ORD08967,COD,9627
PAY08968,ORD08968,COD,6059
PAY08969,ORD08969,Card,10033
PAY08970,ORD08970,Wallet,4062
PAY08971,ORD08971,Card,3278
PAY08972,ORD08972,COD,911
PAY08973,ORD08973,COD,6144
PAY08974,ORD08974,Card,8161
PAY08975,ORD08975,UPI,3928
PAY08976,ORD08976,Card,7280
PAY08977,ORD08977,COD,7558
PAY08978,ORD08978,Wallet,2547
PAY08979,ORD08979,Wallet,10613
PAY08980,ORD08980,UPI,9897
PAY08981,ORD08981,COD,11876
PAY08982,ORD08982,Wallet,10954
PAY08983,ORD08983,UPI,10544
PAY08984,ORD08984,UPI,10887
PAY08985,ORD08985,Wallet,10375
PAY08986,ORD08986,COD,8657
PAY08987,ORD08987,UPI,4638
PAY08988,ORD08988,COD,6602
PAY08989,ORD08989,COD,3925
PAY08990,ORD08990,COD,6385
PAY08991,ORD08991,UPI,8008
PAY08992,ORD08992,UPI,565
PAY08993,ORD08993,COD,9047
PAY08994,ORD08994,Card,9017
PAY08995,ORD08995,UPI,10151
PAY08996,ORD08996,COD,5949
PAY08997,ORD08997,Card,10894
PAY08998,ORD08998,Card,717
PAY08999,ORD08999,Wallet,7264
PAY09000,ORD09000,Wallet,9221
PAY09001,ORD09001,COD,4063
PAY09002,ORD09002,Card,1981
PAY09003,ORD09003,Card,5506
PAY09004,ORD09004,COD,11359
PAY09005,ORD09005,UPI,10690
PAY09006,ORD09006,COD,3487
PAY09007,ORD09007,UPI,7086
PAY09008,ORD09008,UPI,11476
PAY09009,ORD09009,Wallet,8091
PAY09010,ORD09010,Wallet,3601
PAY09011,ORD09011,UPI,11211
PAY09012,ORD09012,Card,7002
PAY09013,ORD09013,Wallet,8380
PAY09014,ORD09014,Card,9620
PAY09015,ORD09015,COD,9075
PAY09016,ORD09016,UPI,9690
PAY09017,ORD09017,UPI,2559
PAY09018,ORD09018,COD,11563
PAY09019,ORD09019,UPI,9009
PAY09020,ORD09020,UPI,8039
PAY09021,ORD09021,UPI,1245
PAY09022,ORD09022,COD,7751
PAY09023,ORD09023,Wallet,8995
PAY09024,ORD09024,Wallet,2236
PAY09025,ORD09025,UPI,1755
PAY09026,ORD09026,COD,11630
PAY09027,ORD09027,Wallet,2257
PAY09028,ORD09028,COD,7981
PAY09029,ORD09029,COD,11274
PAY09030,ORD09030,Card,5308
PAY09031,ORD09031,Card,6722
PAY09032,ORD09032,UPI,4499
PAY09033,ORD09033,Wallet,9886
PAY09034,ORD09034,UPI,1740
PAY09035,ORD09035,UPI,1999
PAY09036,ORD09036,Wallet,1959
PAY09037,ORD09037,Wallet,3275
