review_id,order_id,rating,review_text
REV06411,ORD02319,1,Not worth the money
REV06412,ORD08142,2,Bad experience
REV06413,ORD00296,5,Highly recommended
REV06414,ORD01039,5,Excellent product and fast delivery
REV06415,ORD05607,4,Very satisfied with purchase
REV06416,ORD07527,4,Excellent product and fast delivery
REV06417,ORD04563,2,Poor quality product
REV06418,ORD02911,5,Amazing quality
REV06419,ORD05376,4,Highly recommended
REV06420,ORD00083,5,Worth the price
REV06421,ORD08523,1,Poor packaging
REV06422,ORD02995,5,Highly recommended
REV06423,ORD07416,2,Bad experience
REV06424,ORD06877,3,Poor quality product
REV06425,ORD06114,1,Not worth the money
REV06426,ORD00966,1,"Delivery delayed, disappointed"
REV06427,ORD00967,5,Highly recommended
REV06428,ORD06092,2,Not worth the money
REV06429,ORD02917,5,Highly recommended
REV06430,ORD01412,5,Excellent product and fast delivery
REV06431,ORD01325,3,Poor packaging
REV06432,ORD05943,5,Excellent product and fast delivery
REV06433,ORD00873,3,Poor packaging
REV06434,ORD03271,5,Very satisfied with purchase
REV06435,ORD01162,1,Poor packaging
REV06436,ORD05144,5,Highly recommended
REV06437,ORD07928,5,Excellent product and fast delivery
REV06438,ORD08261,3,"Delivery delayed, disappointed"
REV06439,ORD09205,4,Worth the price
REV06440,ORD03720,5,Worth the price
REV06441,ORD09298,5,Very satisfied with purchase
REV06442,ORD09718,4,Amazing quality
REV06443,ORD06753,4,Very satisfied with purchase
REV06444,ORD04213,3,Not worth the money
REV06445,ORD01894,3,Poor packaging
REV06446,ORD08433,4,Excellent product and fast delivery
REV06447,ORD03313,5,Amazing quality
REV06448,ORD01355,5,Highly recommended
REV06449,ORD00582,3,"Delivery delayed, disappointed"
REV06450,ORD02519,3,"Delivery delayed, disappointed"
REV06451,ORD06608,4,Highly recommended
REV06452,ORD01126,3,Poor quality product
REV06453,ORD03496,4,Worth the price
REV06454,ORD07174,5,Worth the price
REV06455,ORD05528,3,Poor quality product
REV06456,ORD06893,5,Very satisfied with purchase
REV06457,ORD04473,4,Amazing quality
REV06458,ORD00638,5,Amazing quality
REV06459,ORD03175,5,Amazing quality
REV06460,ORD04119,4,Very satisfied with purchase
REV06461,ORD08248,5,Highly recommended
REV06462,ORD02898,3,Bad experience
REV06463,ORD06269,3,Poor quality product
REV06464,ORD06651,5,Worth the price
REV06465,ORD00778,5,Highly recommended
REV06466,ORD07300,3,"Delivery delayed, disappointed"
REV06467,ORD00822,5,Worth the price
REV06468,ORD05498,4,Amazing quality
REV06469,ORD06506,4,Worth the price
REV06470,ORD02995,2,Not worth the money
REV06471,ORD09734,5,Excellent product and fast delivery
REV06472,ORD05318,1,Bad experience
REV06473,ORD05071,2,Poor packaging
REV06474,ORD01667,5,Highly recommended
REV06475,ORD01366,5,Excellent product and fast delivery
REV06476,ORD08316,5,Amazing quality
REV06477,ORD09848,5,Excellent product and fast delivery
REV06478,ORD02332,5,Excellent product and fast delivery
REV06479,ORD07294,3,Bad experience
REV06480,ORD02903,5,Excellent product and fast delivery
REV06481,ORD06654,2,"Delivery delayed, disappointed"
REV06482,ORD03831,5,Worth the price
REV06483,ORD01363,3,Bad experience
REV06484,ORD01355,5,Excellent product and fast delivery
REV06485,ORD07172,5,Very satisfied with purchase
REV06486,ORD05855,5,Highly recommended
REV06487,ORD00174,5,Excellent product and fast delivery
REV06488,ORD00832,2,Poor packaging
REV06489,ORD05526,1,"Delivery delayed, disappointed"
REV06490,ORD05686,3,Poor quality product
REV06491,ORD04254,5,Highly recommended
REV06492,ORD05568,4,Highly recommended
REV06493,ORD00719,1,Bad experience
REV06494,ORD01637,5,Amazing quality
REV06495,ORD02116,5,Very satisfied with purchase
REV06496,ORD00812,4,Highly recommended
REV06497,ORD06000,5,Highly recommended
REV06498,ORD01078,4,Very satisfied with purchase
REV06499,ORD04717,1,Poor packaging
REV06500,ORD03543,5,Highly recommended
REV06501,ORD03331,5,Excellent product and fast delivery
REV06502,ORD01942,5,Highly recommended
REV06503,ORD02066,1,Bad experience
REV06504,ORD07020,5,Very satisfied with purchase
REV06505,ORD04657,1,Not worth the money
REV06506,ORD04914,1,Not worth the money
REV06507,ORD03628,4,Excellent product and fast delivery
REV06508,ORD02856,5,Worth the price
REV06509,ORD05671,5,Worth the price
REV06510,ORD06125,5,Very satisfied with purchase
REV06511,ORD02401,5,Worth the price
REV06512,ORD01158,1,Poor packaging
REV06513,ORD07978,1,Poor packaging
REV06514,ORD00214,4,Highly recommended
REV06515,ORD09359,4,Amazing quality
REV06516,ORD00964,4,Highly recommended
REV06517,ORD07197,1,Poor packaging
REV06518,ORD03959,4,Excellent product and fast delivery
REV06519,ORD04376,5,Highly recommended
REV06520,ORD03569,5,Very satisfied with purchase
REV06521,ORD04735,5,Highly recommended
REV06522,ORD03687,3,Bad experience
REV06523,ORD08041,1,Poor packaging
REV06524,ORD05476,4,Very satisfied with purchase
REV06525,ORD02633,3,Poor quality product
REV06526,ORD01195,4,Excellent product and fast delivery
REV06527,ORD05130,4,Amazing quality
REV06528,ORD03009,3,Poor packaging
REV06529,ORD08803,3,Poor packaging
REV06530,ORD01002,3,Not worth the money
REV06531,ORD02449,4,Highly recommended
REV06532,ORD05042,3,Poor quality product
REV06533,ORD01143,3,"Delivery delayed, disappointed"
REV06534,ORD09361,1,"Delivery delayed, disappointed"
REV06535,ORD00761,1,Poor packaging
REV06536,ORD08864,4,Excellent product and fast delivery
REV06537,ORD08363,4,Amazing quality
REV06538,ORD02482,3,"Delivery delayed, disappointed"
REV06539,ORD01449,5,Excellent product and fast delivery
REV06540,ORD03604,4,Amazing quality
REV06541,ORD00107,5,Highly recommended
REV06542,ORD07480,3,Bad experience
REV06543,ORD09118,3,Not worth the money
REV06544,ORD07392,5,Highly recommended
REV06545,ORD03049,3,Not worth the money
REV06546,ORD09726,2,Not worth the money
REV06547,ORD02745,5,Worth the price
REV06548,ORD03937,4,Very satisfied with purchase
REV06549,ORD00139,4,Very satisfied with purchase
REV06550,ORD07497,5,Very satisfied with purchase
REV06551,ORD03057,4,Highly recommended
REV06552,ORD07592,1,Poor packaging
REV06553,ORD02066,5,Highly recommended
REV06554,ORD01877,1,Poor packaging
REV06555,ORD02656,2,Bad experience
REV06556,ORD00101,3,Not worth the money
REV06557,ORD02757,3,Poor packaging
REV06558,ORD02801,2,Not worth the money
REV06559,ORD02040,1,Not worth the money
REV06560,ORD00071,4,Amazing quality
REV06561,ORD01548,5,Highly recommended
REV06562,ORD08244,4,Excellent product and fast delivery
REV06563,ORD06086,4,Highly recommended
REV06564,ORD01337,3,Not worth the money
REV06565,ORD09323,5,Worth the price
REV06566,ORD02744,5,Amazing quality
REV06567,ORD06255,5,Excellent product and fast delivery
REV06568,ORD00825,4,Excellent product and fast delivery
REV06569,ORD03873,5,Worth the price
REV06570,ORD03539,4,Highly recommended
REV06571,ORD09973,1,Poor packaging
REV06572,ORD09534,5,Highly recommended
REV06573,ORD08341,4,Very satisfied with purchase
REV06574,ORD00876,3,Bad experience
REV06575,ORD02263,5,Highly recommended
REV06576,ORD02663,2,Poor packaging
REV06577,ORD09031,1,Poor quality product
REV06578,ORD08793,3,Bad experience
REV06579,ORD02217,2,Poor quality product
REV06580,ORD00970,5,Very satisfied with purchase
REV06581,ORD04567,3,Bad experience
REV06582,ORD03464,4,Worth the price
REV06583,ORD01798,5,Highly recommended
REV06584,ORD09459,1,Bad experience
REV06585,ORD00168,4,Very satisfied with purchase
REV06586,ORD02091,5,Excellent product and fast delivery
REV06587,ORD00831,1,Poor quality product
REV06588,ORD03589,3,Poor quality product
REV06589,ORD07192,5,Very satisfied with purchase
REV06590,ORD01692,4,Very satisfied with purchase
REV06591,ORD00679,3,Poor quality product
REV06592,ORD08247,5,Very satisfied with purchase
REV06593,ORD00771,2,Bad experience
REV06594,ORD03229,4,Amazing quality
REV06595,ORD05644,1,"Delivery delayed, disappointed"
REV06596,ORD03782,5,Highly recommended
REV06597,ORD07487,5,Amazing quality
REV06598,ORD09578,4,Amazing quality
REV06599,ORD03675,2,Not worth the money
REV06600,ORD00376,2,"Delivery delayed, disappointed"
REV06601,ORD01469,5,Highly recommended
REV06602,ORD07696,4,Excellent product and fast delivery
REV06603,ORD00670,3,Not worth the money
REV06604,ORD09537,5,Very satisfied with purchase
REV06605,ORD03575,5,Highly recommended
REV06606,ORD04320,2,"Delivery delayed, disappointed"
REV06607,ORD04521,3,Not worth the money
REV06608,ORD06421,1,Poor packaging
REV06609,ORD01330,2,Not worth the money
REV06610,ORD01942,5,Very satisfied with purchase
REV06611,ORD08210,4,Excellent product and fast delivery
REV06612,ORD09129,1,Poor packaging
REV06613,ORD06444,5,Amazing quality
REV06614,ORD06278,4,Excellent product and fast delivery
REV06615,ORD02507,3,Poor packaging
REV06616,ORD06451,2,Not worth the money
REV06617,ORD04968,4,Excellent product and fast delivery
REV06618,ORD04924,4,Worth the price
REV06619,ORD07070,5,Amazing quality
REV06620,ORD05017,4,Very satisfied with purchase
REV06621,ORD03682,4,Very satisfied with purchase
REV06622,ORD00140,4,Worth the price
REV06623,ORD06176,3,Not worth the money
REV06624,ORD02122,2,Poor quality product
REV06625,ORD02207,5,Amazing quality
REV06626,ORD01450,4,Excellent product and fast delivery
REV06627,ORD04190,3,Poor quality product
REV06628,ORD02252,3,Poor packaging
REV06629,ORD09090,5,Worth the price
REV06630,ORD02479,5,Worth the price
REV06631,ORD08409,2,Not worth the money
REV06632,ORD08746,4,Excellent product and fast delivery
REV06633,ORD01608,5,Highly recommended
REV06634,ORD02417,5,Amazing quality
REV06635,ORD01387,4,Worth the price
REV06636,ORD06231,5,Highly recommended
REV06637,ORD09171,3,Poor quality product
REV06638,ORD02196,3,Poor quality product
REV06639,ORD07552,5,Worth the price
REV06640,ORD05991,5,Very satisfied with purchase
REV06641,ORD08711,5,Worth the price
REV06642,ORD04272,3,Poor quality product
REV06643,ORD03947,5,Excellent product and fast delivery
REV06644,ORD08668,1,Bad experience
REV06645,ORD06126,4,Excellent product and fast delivery
REV06646,ORD06059,5,Worth the price
REV06647,ORD09236,5,Amazing quality
REV06648,ORD05421,5,Amazing quality
REV06649,ORD09615,5,Amazing quality
REV06650,ORD05497,5,Worth the price
REV06651,ORD03931,5,Worth the price
REV06652,ORD07737,4,Highly recommended
REV06653,ORD06440,5,Worth the price
REV06654,ORD08238,4,Highly recommended
REV06655,ORD07060,4,Excellent product and fast delivery
REV06656,ORD02073,3,Bad experience
REV06657,ORD04679,1,Bad experience
REV06658,ORD00130,4,Highly recommended
REV06659,ORD05020,4,Highly recommended
REV06660,ORD03038,4,Worth the price
REV06661,ORD02337,5,Highly recommended
REV06662,ORD09433,3,Bad experience
REV06663,ORD07319,4,Worth the price
REV06664,ORD00222,3,Poor quality product
REV06665,ORD02240,4,Worth the price
REV06666,ORD01945,3,Not worth the money
REV06667,ORD02008,3,Poor packaging
REV06668,ORD00863,5,Worth the price
REV06669,ORD08921,5,Worth the price
REV06670,ORD02580,4,Very satisfied with purchase
REV06671,ORD04932,5,Excellent product and fast delivery
REV06672,ORD03498,5,Worth the price
REV06673,ORD07419,5,Excellent product and fast delivery
REV06674,ORD07503,4,Very satisfied with purchase
REV06675,ORD00492,3,"Delivery delayed, disappointed"
REV06676,ORD08122,4,Excellent product and fast delivery
REV06677,ORD02737,5,Worth the price
REV06678,ORD01301,2,"Delivery delayed, disappointed"
REV06679,ORD07318,4,Highly recommended
REV06680,ORD04602,2,Not worth the money
REV06681,ORD05944,3,Poor quality product
REV06682,ORD02888,5,Worth the price
REV06683,ORD07548,4,Highly recommended
REV06684,ORD00797,3,Poor packaging
REV06685,ORD02681,2,Poor quality product
REV06686,ORD08668,5,Excellent product and fast delivery
REV06687,ORD02419,4,Worth the price
REV06688,ORD07583,3,Poor packaging
REV06689,ORD07045,4,Highly recommended
REV06690,ORD06664,4,Worth the price
REV06691,ORD00056,3,Poor packaging
REV06692,ORD00765,2,"Delivery delayed, disappointed"
REV06693,ORD02499,5,Worth the price
REV06694,ORD01031,5,Highly recommended
REV06695,ORD05333,1,Bad experience
REV06696,ORD00596,4,Excellent product and fast delivery
REV06697,ORD07928,1,Poor quality product
REV06698,ORD02098,5,Very satisfied with purchase
REV06699,ORD05240,1,Poor quality product
REV06700,ORD01965,4,Very satisfied with purchase
REV06701,ORD04934,4,Highly recommended
REV06702,ORD02023,3,Not worth the money
REV06703,ORD06521,5,Very satisfied with purchase
REV06704,ORD08100,4,Excellent product and fast delivery
REV06705,ORD03252,5,Excellent product and fast delivery
REV06706,ORD05667,2,Poor packaging
REV06707,ORD08489,4,Very satisfied with purchase
REV06708,ORD00439,5,Very satisfied with purchase
REV06709,ORD09431,4,Very satisfied with purchase
REV06710,ORD04033,5,Amazing quality
REV06711,ORD05772,3,Bad experience
REV06712,ORD03845,5,Very satisfied with purchase
REV06713,ORD07254,2,Poor quality product
REV06714,ORD03115,3,Not worth the money
REV06715,ORD09961,5,Highly recommended
REV06716,ORD05958,2,Bad experience
REV06717,ORD05801,5,Very satisfied with purchase
REV06718,ORD06935,3,Poor quality product
REV06719,ORD05735,4,Highly recommended
REV06720,ORD06507,5,Amazing quality
REV06721,ORD09032,2,"Delivery delayed, disappointed"
REV06722,ORD08380,5,Excellent product and fast delivery
REV06723,ORD08157,3,Not worth the money
REV06724,ORD08285,5,Excellent product and fast delivery
REV06725,ORD06245,5,Very satisfied with purchase
REV06726,ORD08051,1,"Delivery delayed, disappointed"
REV06727,ORD01635,2,Poor packaging
REV06728,ORD03642,4,Highly recommended
REV06729,ORD09179,5,Highly recommended
REV06730,ORD01469,4,Very satisfied with purchase
REV06731,ORD07123,5,Amazing quality
REV06732,ORD08752,5,Worth the price
REV06733,ORD07840,5,Amazing quality
REV06734,ORD04304,3,Poor packaging
REV06735,ORD03551,2,Poor quality product
REV06736,ORD02321,5,Very satisfied with purchase
REV06737,ORD00277,5,Highly recommended
REV06738,ORD04785,4,Highly recommended
REV06739,ORD05671,3,Poor quality product
REV06740,ORD02528,4,Highly recommended
REV06741,ORD02927,5,Very satisfied with purchase
REV06742,ORD06636,5,Worth the price
REV06743,ORD05531,1,Poor quality product
REV06744,ORD06384,3,"Delivery delayed, disappointed"
REV06745,ORD04009,3,Poor packaging
REV06746,ORD08710,1,"Delivery delayed, disappointed"
REV06747,ORD08058,1,Poor packaging
REV06748,ORD00104,3,Poor quality product
REV06749,ORD03754,4,Worth the price
REV06750,ORD02000,5,Worth the price
REV06751,ORD02433,5,Worth the price
REV06752,ORD03601,1,"Delivery delayed, disappointed"
REV06753,ORD06575,5,Very satisfied with purchase
REV06754,ORD04700,5,Highly recommended
REV06755,ORD09354,5,Very satisfied with purchase
REV06756,ORD05987,5,Amazing quality
REV06757,ORD04536,4,Worth the price
REV06758,ORD05924,5,Excellent product and fast delivery
REV06759,ORD01192,3,Not worth the money
REV06760,ORD06035,5,Excellent product and fast delivery
REV06761,ORD01180,2,Bad experience
REV06762,ORD05406,1,Bad experience
REV06763,ORD09332,4,Excellent product and fast delivery
REV06764,ORD09441,5,Excellent product and fast delivery
REV06765,ORD03466,5,Highly recommended
REV06766,ORD08965,4,Amazing quality
REV06767,ORD00987,4,Very satisfied with purchase
REV06768,ORD02247,4,Excellent product and fast delivery
REV06769,ORD07121,1,Poor quality product
REV06770,ORD01166,5,Excellent product and fast delivery
REV06771,ORD01575,4,Amazing quality
REV06772,ORD02453,2,"Delivery delayed, disappointed"
REV06773,ORD09365,3,Poor quality product
REV06774,ORD06612,3,Poor packaging
REV06775,ORD07437,4,Highly recommended
REV06776,ORD08573,4,Highly recommended
REV06777,ORD02703,4,Excellent product and fast delivery
REV06778,ORD03791,4,Amazing quality
REV06779,ORD03038,1,Not worth the money
REV06780,ORD00464,2,Poor packaging
REV06781,ORD09450,4,Worth the price
REV06782,ORD07785,5,Highly recommended
REV06783,ORD05774,4,Amazing quality
REV06784,ORD09367,3,Poor quality product
REV06785,ORD03327,5,Worth the price
REV06786,ORD06263,2,"Delivery delayed, disappointed"
REV06787,ORD00506,3,Poor quality product
REV06788,ORD05487,5,Highly recommended
REV06789,ORD02372,3,"Delivery delayed, disappointed"
REV06790,ORD09603,1,"Delivery delayed, disappointed"
REV06791,ORD05720,1,"Delivery delayed, disappointed"
REV06792,ORD04462,4,Amazing quality
REV06793,ORD07473,5,Highly recommended
REV06794,ORD07864,5,Worth the price
REV06795,ORD00020,1,"Delivery delayed, disappointed"
REV06796,ORD07607,2,Not worth the money
REV06797,ORD08926,4,Worth the price
REV06798,ORD08134,5,Amazing quality
REV06799,ORD07338,4,Highly recommended
REV06800,ORD01459,4,Worth the price
REV06801,ORD06319,4,Very satisfied with purchase
REV06802,ORD00554,5,Amazing quality
REV06803,ORD00542,3,Bad experience
REV06804,ORD05784,1,Poor quality product
REV06805,ORD07705,3,Poor quality product
REV06806,ORD06327,3,Not worth the money
REV06807,ORD06990,5,Highly recommended
REV06808,ORD07232,4,Amazing quality
REV06809,ORD05868,1,Not worth the money
REV06810,ORD03650,2,Poor packaging
REV06811,ORD06078,3,"Delivery delayed, disappointed"
REV06812,ORD02937,4,Excellent product and fast delivery
REV06813,ORD02647,4,Excellent product and fast delivery
REV06814,ORD06776,4,Amazing quality
REV06815,ORD04911,5,Amazing quality
REV06816,ORD05145,3,"Delivery delayed, disappointed"
REV06817,ORD09169,4,Highly recommended
REV06818,ORD06447,5,Worth the price
REV06819,ORD06783,3,Bad experience
REV06820,ORD04892,5,Very satisfied with purchase
REV06821,ORD04787,5,Worth the price
REV06822,ORD04218,5,Worth the price
REV06823,ORD01988,5,Worth the price
REV06824,ORD09652,4,Highly recommended
