delivery_id,order_id,delivery_days,delivery_status,shipping_cost
DEL08659,ORD08659,10,Delayed,386
DEL08660,ORD08660,3,Delivered,187
DEL08661,ORD08661,14,Delivered,303
DEL08662,ORD08662,6,Delivered,92
DEL08663,ORD08663,12,Delayed,292
DEL08664,ORD08664,7,Delivered,455
DEL08665,ORD08665,5,Delivered,140
DEL08666,ORD08666,6,Delivered,233
DEL08667,ORD08667,7,Delivered,208
DEL08668,ORD08668,3,Delivered,187
DEL08669,ORD08669,5,Delivered,158
DEL08670,ORD08670,2,Delivered,103
DEL08671,ORD08671,6,Delivered,235
DEL08672,ORD08672,8,Delayed,264
DEL08673,ORD08673,5,Delivered,141
DEL08674,ORD08674,7,Delivered,187
DEL08675,ORD08675,3,Delivered,135
DEL08676,ORD08676,12,Delivered,297
DEL08677,ORD08677,7,Delivered,210
DEL08678,ORD08678,6,Delivered,101
DEL08679,ORD08679,10,Delivered,227
DEL08680,ORD08680,8,Delayed,168
DEL08681,ORD08681,10,Delayed,277
DEL08682,ORD08682,7,Delivered,182
DEL08683,ORD08683,3,Delayed,224
DEL08684,ORD08684,5,Delayed,55
DEL08685,ORD08685,6,Delivered,235
DEL08686,ORD08686,8,Delivered,232
DEL08687,ORD08687,9,Delivered,390
DEL08688,ORD08688,12,Delivered,314
DEL08689,ORD08689,5,Delivered,429
DEL08690,ORD08690,5,Delayed,259
DEL08691,ORD08691,7,Delayed,202
DEL08692,ORD08692,14,Delayed,323
DEL08693,ORD08693,7,Delayed,199
DEL08694,ORD08694,6,Delivered,181
DEL08695,ORD08695,7,Delivered,434
DEL08696,ORD08696,6,Delayed,284
DEL08697,ORD08697,11,Delayed,268
DEL08698,ORD08698,7,Delivered,241
DEL08699,ORD08699,9,Delivered,313
DEL08700,ORD08700,2,Delivered,136
DEL08701,ORD08701,10,Delayed,213
DEL08702,ORD08702,5,Delayed,189
DEL08703,ORD08703,6,Delivered,178
DEL08704,ORD08704,6,Delivered,477
DEL08705,ORD08705,2,Delivered,103
DEL08706,ORD08706,4,Delivered,97
DEL08707,ORD08707,11,Delivered,247
DEL08708,ORD08708,11,Delayed,462
DEL08709,ORD08709,8,Delayed,348
DEL08710,ORD08710,7,Delivered,98
DEL08711,ORD08711,12,Delivered,192
DEL08712,ORD08712,7,Delayed,252
DEL08713,ORD08713,10,Delivered,300
DEL08714,ORD08714,12,Delayed,436
DEL08715,ORD08715,7,Delivered,249
DEL08716,ORD08716,2,Delayed,96
DEL08717,ORD08717,11,Delivered,295
DEL08718,ORD08718,3,Delivered,53
DEL08719,ORD08719,6,Delivered,160
DEL08720,ORD08720,14,Delivered,341
DEL08721,ORD08721,5,Delayed,176
DEL08722,ORD08722,6,Delivered,196
DEL08723,ORD08723,13,Delayed,205
DEL08724,ORD08724,14,Delivered,298
DEL08725,ORD08725,4,Delivered,149
DEL08726,ORD08726,6,Delayed,456
DEL08727,ORD08727,5,Delivered,222
DEL08728,ORD08728,10,Delivered,207
DEL08729,ORD08729,13,Delayed,352
DEL08730,ORD08730,3,Delivered,135
DEL08731,ORD08731,12,Delivered,167
DEL08732,ORD08732,6,Delivered,152
DEL08733,ORD08733,6,Delivered,160
DEL08734,ORD08734,4,Delivered,188
DEL08735,ORD08735,8,Delivered,185
DEL08736,ORD08736,6,Delayed,180
DEL08737,ORD08737,4,Delivered,243
DEL08738,ORD08738,4,Delivered,168
DEL08739,ORD08739,5,Delivered,237
DEL08740,ORD08740,8,Delivered,190
DEL08741,ORD08741,12,Delivered,403
DEL08742,ORD08742,8,Delivered,498
DEL08743,ORD08743,12,Delivered,319
DEL08744,ORD08744,13,Delivered,472
DEL08745,ORD08745,8,Delivered,134
DEL08746,ORD08746,5,Delivered,205
DEL08747,ORD08747,13,Delivered,303
DEL08748,ORD08748,8,Delivered,201
DEL08749,ORD08749,10,Delayed,235
DEL08750,ORD08750,10,Delivered,430
DEL08751,ORD08751,3,Delayed,214
DEL08752,ORD08752,14,Delivered,412
DEL08753,ORD08753,9,Delayed,174
DEL08754,ORD08754,6,Delivered,79
DEL08755,ORD08755,6,Delivered,299
DEL08756,ORD08756,13,Delivered,328
DEL08757,ORD08757,8,Delivered,495
DEL08758,ORD08758,7,Delayed,457
DEL08759,ORD08759,11,Delivered,280
DEL08760,ORD08760,7,Delivered,360
DEL08761,ORD08761,10,Delayed,286
DEL08762,ORD08762,7,Delivered,95
DEL08763,ORD08763,14,Delivered,353
DEL08764,ORD08764,7,Delivered,279
DEL08765,ORD08765,12,Delayed,294
DEL08766,ORD08766,7,Delayed,338
DEL08767,ORD08767,7,Delivered,229
DEL08768,ORD08768,6,Delivered,216
DEL08769,ORD08769,12,Delivered,371
DEL08770,ORD08770,5,Delivered,441
DEL08771,ORD08771,2,Delivered,92
DEL08772,ORD08772,5,Delayed,81
DEL08773,ORD08773,13,Delayed,170
DEL08774,ORD08774,2,Delivered,91
DEL08775,ORD08775,6,Delivered,230
DEL08776,ORD08776,7,Delivered,113
DEL08777,ORD08777,10,Delivered,468
DEL08778,ORD08778,4,Delivered,216
DEL08779,ORD08779,12,Delivered,178
DEL08780,ORD08780,8,Delivered,272
DEL08781,ORD08781,2,Delivered,186
DEL08782,ORD08782,8,Delayed,389
DEL08783,ORD08783,13,Delivered,385
DEL08784,ORD08784,8,Delivered,389
DEL08785,ORD08785,5,Delivered,500
DEL08786,ORD08786,8,Delivered,266
DEL08787,ORD08787,7,Delayed,322
DEL08788,ORD08788,8,Delivered,156
DEL08789,ORD08789,6,Delayed,247
DEL08790,ORD08790,6,Delivered,201
DEL08791,ORD08791,5,Delivered,178
DEL08792,ORD08792,13,Delivered,304
DEL08793,ORD08793,7,Delivered,160
DEL08794,ORD08794,9,Delivered,258
DEL08795,ORD08795,2,Delivered,102
DEL08796,ORD08796,14,Delivered,210
DEL08797,ORD08797,11,Delivered,477
DEL08798,ORD08798,5,Delivered,177
DEL08799,ORD08799,4,Delayed,157
DEL08800,ORD08800,10,Delayed,192
DEL08801,ORD08801,10,Delivered,236
DEL08802,ORD08802,8,Delayed,221
DEL08803,ORD08803,9,Delayed,411
DEL08804,ORD08804,14,Delayed,378
DEL08805,ORD08805,3,Delivered,232
DEL08806,ORD08806,4,Delivered,162
DEL08807,ORD08807,3,Delivered,214
DEL08808,ORD08808,6,Delayed,492
DEL08809,ORD08809,11,Delivered,300
DEL08810,ORD08810,4,Delivered,72
DEL08811,ORD08811,10,Delivered,293
DEL08812,ORD08812,9,Delivered,385
DEL08813,ORD08813,12,Delivered,321
DEL08814,ORD08814,3,Delivered,86
DEL08815,ORD08815,8,Delivered,483
DEL08816,ORD08816,9,Delayed,202
DEL08817,ORD08817,7,Delayed,344
DEL08818,ORD08818,3,Delayed,155
DEL08819,ORD08819,12,Delayed,228
DEL08820,ORD08820,11,Delayed,283
DEL08821,ORD08821,8,Delivered,348
DEL08822,ORD08822,7,Delivered,246
DEL08823,ORD08823,5,Delivered,218
DEL08824,ORD08824,7,Delivered,97
DEL08825,ORD08825,5,Delivered,231
DEL08826,ORD08826,8,Delivered,255
DEL08827,ORD08827,6,Delivered,248
DEL08828,ORD08828,3,Delivered,74
DEL08829,ORD08829,7,Delayed,478
DEL08830,ORD08830,2,Delivered,204
DEL08831,ORD08831,9,Delivered,458
DEL08832,ORD08832,13,Delivered,330
DEL08833,ORD08833,4,Delayed,158
DEL08834,ORD08834,7,Delivered,60
DEL08835,ORD08835,4,Delayed,199
DEL08836,ORD08836,11,Delayed,164
DEL08837,ORD08837,3,Delayed,90
DEL08838,ORD08838,6,Delivered,130
DEL08839,ORD08839,9,Delayed,193
DEL08840,ORD08840,5,Delivered,147
DEL08841,ORD08841,14,Delayed,236
DEL08842,ORD08842,7,Delayed,322
DEL08843,ORD08843,6,Delivered,203
DEL08844,ORD08844,6,Delivered,135
DEL08845,ORD08845,11,Delivered,441
DEL08846,ORD08846,8,Delayed,296
DEL08847,ORD08847,7,Delayed,236
DEL08848,ORD08848,6,Delivered,244
DEL08849,ORD08849,3,Delivered,56
DEL08850,ORD08850,8,Delayed,420
DEL08851,ORD08851,14,Delayed,319
DEL08852,ORD08852,7,Delayed,453
DEL08853,ORD08853,12,Delivered,228
DEL08854,ORD08854,8,Delivered,274
DEL08855,ORD08855,3,Delivered,106
DEL08856,ORD08856,6,Delivered,222
DEL08857,ORD08857,6,Delayed,273
DEL08858,ORD08858,6,Delivered,177
DEL08859,ORD08859,8,Delivered,112
DEL08860,ORD08860,6,Delivered,90
DEL08861,ORD08861,5,Delayed,162
DEL08862,ORD08862,8,Delivered,350
DEL08863,ORD08863,7,Delivered,125
DEL08864,ORD08864,8,Delivered,148
DEL08865,ORD08865,4,Delivered,76
DEL08866,ORD08866,13,Delivered,342
DEL08867,ORD08867,8,Delayed,162
DEL08868,ORD08868,5,Delivered,345
DEL08869,ORD08869,13,Delivered,475
DEL08870,ORD08870,6,Delivered,210
DEL08871,ORD08871,7,Delivered,162
DEL08872,ORD08872,14,Delivered,413
DEL08873,ORD08873,5,Delivered,152
DEL08874,ORD08874,8,Delivered,449
DEL08875,ORD08875,6,Delayed,446
DEL08876,ORD08876,6,Delivered,474
DEL08877,ORD08877,3,Delivered,99
DEL08878,ORD08878,5,Delayed,382
DEL08879,ORD08879,14,Delivered,323
DEL08880,ORD08880,9,Delayed,272
DEL08881,ORD08881,12,Delayed,199
DEL08882,ORD08882,3,Delivered,196
DEL08883,ORD08883,7,Delivered,416
DEL08884,ORD08884,6,Delivered,359
DEL08885,ORD08885,6,Delayed,104
DEL08886,ORD08886,8,Delivered,95
DEL08887,ORD08887,13,Delayed,419
DEL08888,ORD08888,11,Delivered,269
DEL08889,ORD08889,2,Delivered,100
DEL08890,ORD08890,12,Delivered,490
DEL08891,ORD08891,8,Delivered,393
DEL08892,ORD08892,7,Delayed,362
DEL08893,ORD08893,14,Delivered,287
DEL08894,ORD08894,7,Delayed,334
DEL08895,ORD08895,3,Delivered,184
DEL08896,ORD08896,3,Delivered,130
DEL08897,ORD08897,6,Delivered,360
DEL08898,ORD08898,11,Delayed,360
DEL08899,ORD08899,12,Delayed,204
DEL08900,ORD08900,14,Delayed,180
DEL08901,ORD08901,5,Delayed,241
DEL08902,ORD08902,10,Delayed,416
DEL08903,ORD08903,6,Delivered,200
DEL08904,ORD08904,2,Delivered,80
DEL08905,ORD08905,6,Delivered,296
DEL08906,ORD08906,8,Delivered,339
DEL08907,ORD08907,14,Delivered,353
DEL08908,ORD08908,6,Delivered,53
DEL08909,ORD08909,5,Delivered,425
DEL08910,ORD08910,8,Delivered,322
DEL08911,ORD08911,11,Delayed,403
DEL08912,ORD08912,2,Delivered,86
DEL08913,ORD08913,6,Delivered,199
DEL08914,ORD08914,7,Delivered,192
DEL08915,ORD08915,6,Delivered,247
DEL08916,ORD08916,2,Delivered,189
DEL08917,ORD08917,3,Delivered,186
DEL08918,ORD08918,7,Delivered,163
DEL08919,ORD08919,6,Delayed,156
DEL08920,ORD08920,12,Delayed,269
DEL08921,ORD08921,2,Delayed,97
DEL08922,ORD08922,6,Delivered,260
DEL08923,ORD08923,9,Delivered,411
DEL08924,ORD08924,9,Delivered,269
DEL08925,ORD08925,9,Delivered,345
DEL08926,ORD08926,7,Delivered,200
DEL08927,ORD08927,14,Delivered,361
DEL08928,ORD08928,8,Delivered,242
DEL08929,ORD08929,6,Delivered,452
DEL08930,ORD08930,7,Delivered,236
DEL08931,ORD08931,9,Delivered,334
DEL08932,ORD08932,6,Delivered,466
DEL08933,ORD08933,8,Delivered,472
DEL08934,ORD08934,12,Delayed,349
DEL08935,ORD08935,12,Delivered,152
DEL08936,ORD08936,11,Delayed,500
DEL08937,ORD08937,7,Delayed,118
DEL08938,ORD08938,13,Delayed,495
DEL08939,ORD08939,14,Delivered,417
DEL08940,ORD08940,4,Delivered,246
DEL08941,ORD08941,13,Delivered,204
DEL08942,ORD08942,5,Delivered,204
DEL08943,ORD08943,9,Delivered,281
DEL08944,ORD08944,12,Delayed,222
DEL08945,ORD08945,12,Delivered,386
DEL08946,ORD08946,14,Delayed,359
DEL08947,ORD08947,3,Delivered,56
DEL08948,ORD08948,2,Delivered,154
DEL08949,ORD08949,14,Delayed,496
DEL08950,ORD08950,12,Delayed,230
DEL08951,ORD08951,14,Delivered,164
DEL08952,ORD08952,11,Delayed,366
DEL08953,ORD08953,5,Delivered,112
DEL08954,ORD08954,6,Delayed,429
DEL08955,ORD08955,6,Delivered,105
DEL08956,ORD08956,4,Delivered,236
DEL08957,ORD08957,9,Delivered,396
DEL08958,ORD08958,12,Delayed,195
DEL08959,ORD08959,11,Delivered,312
DEL08960,ORD08960,11,Delivered,292
DEL08961,ORD08961,4,Delivered,151
DEL08962,ORD08962,2,Delivered,135
DEL08963,ORD08963,6,Delivered,210
DEL08964,ORD08964,2,Delivered,76
DEL08965,ORD08965,10,Delivered,470
DEL08966,ORD08966,3,Delivered,245
DEL08967,ORD08967,5,Delivered,211
DEL08968,ORD08968,11,Delivered,243
DEL08969,ORD08969,7,Delivered,326
DEL08970,ORD08970,10,Delayed,164
DEL08971,ORD08971,8,Delayed,327
DEL08972,ORD08972,8,Delivered,210
DEL08973,ORD08973,13,Delayed,174
DEL08974,ORD08974,2,Delivered,179
DEL08975,ORD08975,7,Delivered,98
DEL08976,ORD08976,8,Delayed,293
DEL08977,ORD08977,14,Delayed,458
DEL08978,ORD08978,6,Delivered,145
DEL08979,ORD08979,5,Delayed,183
DEL08980,ORD08980,14,Delivered,428
DEL08981,ORD08981,5,Delivered,439
DEL08982,ORD08982,5,Delivered,276
DEL08983,ORD08983,4,Delivered,191
DEL08984,ORD08984,7,Delivered,54
DEL08985,ORD08985,5,Delivered,323
DEL08986,ORD08986,7,Delivered,330
DEL08987,ORD08987,2,Delivered,222
DEL08988,ORD08988,2,Delivered,206
DEL08989,ORD08989,7,Delayed,499
DEL08990,ORD08990,6,Delivered,51
DEL08991,ORD08991,11,Delayed,459
DEL08992,ORD08992,8,Delayed,197
DEL08993,ORD08993,8,Delivered,99
DEL08994,ORD08994,4,Delivered,185
DEL08995,ORD08995,11,Delivered,218
DEL08996,ORD08996,2,Delivered,155
DEL08997,ORD08997,5,Delayed,221
DEL08998,ORD08998,12,Delivered,384
DEL08999,ORD08999,5,Delayed,233
DEL09000,ORD09000,7,Delayed,126
DEL09001,ORD09001,11,Delivered,468
DEL09002,ORD09002,13,Delayed,473
DEL09003,ORD09003,6,Delivered,236
DEL09004,ORD09004,6,Delivered,220
DEL09005,ORD09005,12,Delivered,391
DEL09006,ORD09006,13,Delivered,391
DEL09007,ORD09007,5,Delivered,314
DEL09008,ORD09008,9,Delivered,423
DEL09009,ORD09009,6,Delivered,218
DEL09010,ORD09010,5,Delayed,182
DEL09011,ORD09011,5,Delivered,201
DEL09012,ORD09012,2,Delivered,197
DEL09013,ORD09013,2,Delayed,162
DEL09014,ORD09014,9,Delivered,236
DEL09015,ORD09015,9,Delayed,469
DEL09016,ORD09016,8,Delivered,129
DEL09017,ORD09017,13,Delayed,489
DEL09018,ORD09018,9,Delivered,158
DEL09019,ORD09019,9,Delivered,393
DEL09020,ORD09020,10,Delayed,375
DEL09021,ORD09021,8,Delayed,360
DEL09022,ORD09022,3,Delivered,109
DEL09023,ORD09023,2,Delivered,111
DEL09024,ORD09024,9,Delayed,353
DEL09025,ORD09025,8,Delayed,241
DEL09026,ORD09026,14,Delivered,314
DEL09027,ORD09027,5,Delivered,193
DEL09028,ORD09028,5,Delivered,233
DEL09029,ORD09029,12,Delayed,439
DEL09030,ORD09030,6,Delivered,69
DEL09031,ORD09031,6,Delayed,214
DEL09032,ORD09032,8,Delivered,121
DEL09033,ORD09033,2,Delivered,169
DEL09034,ORD09034,4,Delivered,80
DEL09035,ORD09035,8,Delivered,329
DEL09036,ORD09036,10,Delayed,397
DEL09037,ORD09037,6,Delayed,179
DEL09038,ORD09038,2,Delivered,86
DEL09039,ORD09039,12,Delayed,452
DEL09040,ORD09040,10,Delivered,161
DEL09041,ORD09041,9,Delivered,302
DEL09042,ORD09042,11,Delayed,345
DEL09043,ORD09043,10,Delayed,379
DEL09044,ORD09044,4,Delivered,161
DEL09045,ORD09045,5,Delivered,233
DEL09046,ORD09046,13,Delivered,440
DEL09047,ORD09047,3,Delivered,194
DEL09048,ORD09048,8,Delivered,385
DEL09049,ORD09049,12,Delayed,350
DEL09050,ORD09050,12,Delivered,244
DEL09051,ORD09051,7,Delivered,292
DEL09052,ORD09052,3,Delivered,248
DEL09053,ORD09053,5,Delivered,143
DEL09054,ORD09054,6,Delayed,119
DEL09055,ORD09055,8,Delivered,189
DEL09056,ORD09056,9,Delayed,209
DEL09057,ORD09057,13,Delivered,294
DEL09058,ORD09058,6,Delayed,180
DEL09059,ORD09059,12,Delivered,375
DEL09060,ORD09060,11,Delivered,326
DEL09061,ORD09061,6,Delivered,145
DEL09062,ORD09062,10,Delayed,194
DEL09063,ORD09063,3,Delivered,120
DEL09064,ORD09064,3,Delivered,117
DEL09065,ORD09065,14,Delivered,492
DEL09066,ORD09066,6,Delivered,354
DEL09067,ORD09067,13,Delayed,401
DEL09068,ORD09068,10,Delivered,205
DEL09069,ORD09069,5,Delivered,185
DEL09070,ORD09070,6,Delivered,290
DEL09071,ORD09071,7,Delivered,174
DEL09072,ORD09072,5,Delivered,249
DEL09073,ORD09073,7,Delivered,234
DEL09074,ORD09074,8,Delivered,184
DEL09075,ORD09075,8,Delayed,248
DEL09076,ORD09076,12,Delayed,399
DEL09077,ORD09077,2,Delivered,154
DEL09078,ORD09078,8,Delivered,183
DEL09079,ORD09079,7,Delivered,232
DEL09080,ORD09080,5,Delayed,319
DEL09081,ORD09081,10,Delivered,390
DEL09082,ORD09082,11,Delivered,239
DEL09083,ORD09083,11,Delivered,257
DEL09084,ORD09084,4,Delivered,73
DEL09085,ORD09085,8,Delivered,131
DEL09086,ORD09086,8,Delivered,193
DEL09087,ORD09087,6,Delayed,496
DEL09088,ORD09088,3,Delivered,210
DEL09089,ORD09089,6,Delivered,62
DEL09090,ORD09090,7,Delivered,180
DEL09091,ORD09091,9,Delayed,373
DEL09092,ORD09092,6,Delivered,403
DEL09093,ORD09093,14,Delayed,271
DEL09094,ORD09094,2,Delayed,77
DEL09095,ORD09095,10,Delivered,234
DEL09096,ORD09096,6,Delivered,218
DEL09097,ORD09097,4,Delivered,135
DEL09098,ORD09098,4,Delivered,233
DEL09099,ORD09099,8,Delayed,100
DEL09100,ORD09100,11,Delivered,428
DEL09101,ORD09101,7,Delayed,231
DEL09102,ORD09102,7,Delivered,81
DEL09103,ORD09103,13,Delivered,175
DEL09104,ORD09104,9,Delivered,457
DEL09105,ORD09105,13,Delivered,280
DEL09106,ORD09106,10,Delivered,334
DEL09107,ORD09107,3,Delivered,124
DEL09108,ORD09108,7,Delivered,436
DEL09109,ORD09109,2,Delivered,98
DEL09110,ORD09110,13,Delivered,474
DEL09111,ORD09111,6,Delayed,235
DEL09112,ORD09112,6,Delivered,113
DEL09113,ORD09113,7,Delivered,52
DEL09114,ORD09114,6,Delivered,182
DEL09115,ORD09115,3,Delivered,85
DEL09116,ORD09116,4,Delivered,180
DEL09117,ORD09117,11,Delivered,222
DEL09118,ORD09118,12,Delayed,177
DEL09119,ORD09119,9,Delayed,350
DEL09120,ORD09120,4,Delivered,139
DEL09121,ORD09121,7,Delivered,57
DEL09122,ORD09122,5,Delivered,57
DEL09123,ORD09123,6,Delayed,100
DEL09124,ORD09124,3,Delivered,158
DEL09125,ORD09125,13,Delayed,422
DEL09126,ORD09126,6,Delivered,177
DEL09127,ORD09127,9,Delivered,303
DEL09128,ORD09128,6,Delayed,222
DEL09129,ORD09129,7,Delivered,171
DEL09130,ORD09130,12,Delivered,306
DEL09131,ORD09131,8,Delivered,61
DEL09132,ORD09132,6,Delivered,223
DEL09133,ORD09133,6,Delayed,324
DEL09134,ORD09134,13,Delivered,331
DEL09135,ORD09135,6,Delivered,121
DEL09136,ORD09136,6,Delayed,348
DEL09137,ORD09137,8,Delivered,400
DEL09138,ORD09138,8,Delivered,165
DEL09139,ORD09139,6,Delivered,464
DEL09140,ORD09140,8,Delivered,240
DEL09141,ORD09141,2,Delivered,171
DEL09142,ORD09142,6,Delivered,241
DEL09143,ORD09143,11,Delayed,389
DEL09144,ORD09144,4,Delivered,158
DEL09145,ORD09145,6,Delayed,181
DEL09146,ORD09146,7,Delayed,261
DEL09147,ORD09147,7,Delivered,140
DEL09148,ORD09148,12,Delayed,372
DEL09149,ORD09149,3,Delivered,64
DEL09150,ORD09150,4,Delivered,187
DEL09151,ORD09151,5,Delivered,240
DEL09152,ORD09152,14,Delivered,463
DEL09153,ORD09153,7,Delivered,288
DEL09154,ORD09154,6,Delivered,226
DEL09155,ORD09155,13,Delayed,406
DEL09156,ORD09156,14,Delayed,236
DEL09157,ORD09157,12,Delivered,428
DEL09158,ORD09158,7,Delivered,318
DEL09159,ORD09159,5,Delivered,64
DEL09160,ORD09160,7,Delivered,222
DEL09161,ORD09161,9,Delayed,279
DEL09162,ORD09162,9,Delivered,390
DEL09163,ORD09163,5,Delivered,67
DEL09164,ORD09164,10,Delayed,362
DEL09165,ORD09165,3,Delivered,79
DEL09166,ORD09166,9,Delivered,230
DEL09167,ORD09167,10,Delayed,457
DEL09168,ORD09168,3,Delayed,196
DEL09169,ORD09169,6,Delivered,123
DEL09170,ORD09170,6,Delayed,156
DEL09171,ORD09171,8,Delivered,327
DEL09172,ORD09172,13,Delivered,393
DEL09173,ORD09173,7,Delivered,392
DEL09174,ORD09174,12,Delivered,474
DEL09175,ORD09175,11,Delivered,306
DEL09176,ORD09176,7,Delivered,270
DEL09177,ORD09177,8,Delayed,91
DEL09178,ORD09178,8,Delivered,190
DEL09179,ORD09179,11,Delayed,362
DEL09180,ORD09180,14,Delivered,402
DEL09181,ORD09181,8,Delivered,130
DEL09182,ORD09182,2,Delivered,236
DEL09183,ORD09183,14,Delayed,357
DEL09184,ORD09184,8,Delayed,488
DEL09185,ORD09185,10,Delivered,361
DEL09186,ORD09186,4,Delivered,56
DEL09187,ORD09187,6,Delivered,410
DEL09188,ORD09188,5,Delivered,170
DEL09189,ORD09189,7,Delayed,215
DEL09190,ORD09190,8,Delayed,217
DEL09191,ORD09191,13,Delivered,450
DEL09192,ORD09192,11,Delivered,175
DEL09193,ORD09193,2,Delivered,124
DEL09194,ORD09194,12,Delayed,209
DEL09195,ORD09195,6,Delivered,296
DEL09196,ORD09196,3,Delivered,117
DEL09197,ORD09197,14,Delayed,464
DEL09198,ORD09198,12,Delivered,248
DEL09199,ORD09199,5,Delivered,132
DEL09200,ORD09200,6,Delivered,185
DEL09201,ORD09201,4,Delivered,168
DEL09202,ORD09202,7,Delayed,388
DEL09203,ORD09203,6,Delivered,367
DEL09204,ORD09204,5,Delayed,228
DEL09205,ORD09205,5,Delayed,351
DEL09206,ORD09206,7,Delayed,387
DEL09207,ORD09207,10,Delayed,229
DEL09208,ORD09208,6,Delayed,488
DEL09209,ORD09209,6,Delivered,115
DEL09210,ORD09210,11,Delivered,303
DEL09211,ORD09211,5,Delivered,169
DEL09212,ORD09212,11,Delayed,464
DEL09213,ORD09213,9,Delayed,234
DEL09214,ORD09214,5,Delivered,158
DEL09215,ORD09215,6,Delayed,258
DEL09216,ORD09216,4,Delivered,98
DEL09217,ORD09217,12,Delivered,199
DEL09218,ORD09218,3,Delivered,179
DEL09219,ORD09219,7,Delivered,225
DEL09220,ORD09220,7,Delivered,107
DEL09221,ORD09221,8,Delayed,247
DEL09222,ORD09222,8,Delivered,270
DEL09223,ORD09223,6,Delivered,325
DEL09224,ORD09224,5,Delivered,153
DEL09225,ORD09225,5,Delivered,161
DEL09226,ORD09226,5,Delayed,159
DEL09227,ORD09227,2,Delivered,81
DEL09228,ORD09228,3,Delivered,214
DEL09229,ORD09229,6,Delivered,242
DEL09230,ORD09230,8,Delivered,304
DEL09231,ORD09231,2,Delivered,123
DEL09232,ORD09232,6,Delivered,214
DEL09233,ORD09233,6,Delayed,313
DEL09234,ORD09234,10,Delivered,496
DEL09235,ORD09235,13,Delivered,396
DEL09236,ORD09236,12,Delivered,318
DEL09237,ORD09237,6,Delayed,410
DEL09238,ORD09238,13,Delayed,219
DEL09239,ORD09239,2,Delivered,220
DEL09240,ORD09240,9,Delivered,281
DEL09241,ORD09241,5,Delayed,203
DEL09242,ORD09242,2,Delivered,112
DEL09243,ORD09243,6,Delayed,431
DEL09244,ORD09244,14,Delivered,265
DEL09245,ORD09245,7,Delayed,121
DEL09246,ORD09246,2,Delivered,66
DEL09247,ORD09247,3,Delivered,108
DEL09248,ORD09248,7,Delivered,59
DEL09249,ORD09249,4,Delivered,99
DEL09250,ORD09250,9,Delivered,439
DEL09251,ORD09251,12,Delivered,445
DEL09252,ORD09252,13,Delayed,229
DEL09253,ORD09253,12,Delivered,389
DEL09254,ORD09254,6,Delivered,230
DEL09255,ORD09255,11,Delivered,161
DEL09256,ORD09256,5,Delivered,207
DEL09257,ORD09257,14,Delivered,334
DEL09258,ORD09258,6,Delivered,434
DEL09259,ORD09259,3,Delivered,72
DEL09260,ORD09260,4,Delivered,178
DEL09261,ORD09261,10,Delayed,437
DEL09262,ORD09262,14,Delivered,402
DEL09263,ORD09263,11,Delivered,251
DEL09264,ORD09264,14,Delivered,218
DEL09265,ORD09265,5,Delivered,198
DEL09266,ORD09266,2,Delivered,218
DEL09267,ORD09267,6,Delivered,160
DEL09268,ORD09268,9,Delayed,452
DEL09269,ORD09269,7,Delivered,238
DEL09270,ORD09270,8,Delivered,196
DEL09271,ORD09271,10,Delayed,420
DEL09272,ORD09272,5,Delayed,251
DEL09273,ORD09273,13,Delayed,180
DEL09274,ORD09274,8,Delivered,167
DEL09275,ORD09275,9,Delayed,298
DEL09276,ORD09276,13,Delivered,415
DEL09277,ORD09277,9,Delayed,435
DEL09278,ORD09278,6,Delayed,461
DEL09279,ORD09279,12,Delayed,233
DEL09280,ORD09280,6,Delivered,250
DEL09281,ORD09281,12,Delayed,448
DEL09282,ORD09282,7,Delivered,406
DEL09283,ORD09283,2,Delivered,148
DEL09284,ORD09284,12,Delayed,381
DEL09285,ORD09285,5,Delivered,265
DEL09286,ORD09286,5,Delayed,401
DEL09287,ORD09287,2,Delivered,177
DEL09288,ORD09288,8,Delivered,116
DEL09289,ORD09289,2,Delivered,178
DEL09290,ORD09290,2,Delivered,54
DEL09291,ORD09291,5,Delivered,196
DEL09292,ORD09292,7,Delivered,210
DEL09293,ORD09293,6,Delivered,54
DEL09294,ORD09294,6,Delayed,197
DEL09295,ORD09295,14,Delivered,232
DEL09296,ORD09296,8,Delayed,235
DEL09297,ORD09297,3,Delivered,169
DEL09298,ORD09298,9,Delivered,297
DEL09299,ORD09299,7,Delayed,157
DEL09300,ORD09300,11,Delivered,188
DEL09301,ORD09301,11,Delivered,437
DEL09302,ORD09302,10,Delivered,475
DEL09303,ORD09303,8,Delayed,353
DEL09304,ORD09304,8,Delivered,163
DEL09305,ORD09305,14,Delivered,203
DEL09306,ORD09306,7,Delivered,226
DEL09307,ORD09307,14,Delayed,157
DEL09308,ORD09308,8,Delayed,417
DEL09309,ORD09309,4,Delivered,158
DEL09310,ORD09310,6,Delivered,212
DEL09311,ORD09311,5,Delayed,189
DEL09312,ORD09312,11,Delivered,356
DEL09313,ORD09313,6,Delivered,80
DEL09314,ORD09314,8,Delayed,195
DEL09315,ORD09315,8,Delivered,165
DEL09316,ORD09316,8,Delivered,212
DEL09317,ORD09317,4,Delayed,166
DEL09318,ORD09318,13,Delivered,367
DEL09319,ORD09319,5,Delivered,163
DEL09320,ORD09320,14,Delivered,387
DEL09321,ORD09321,3,Delivered,227
DEL09322,ORD09322,2,Delayed,60
DEL09323,ORD09323,5,Delivered,360
